movie_id,title,tags
608,Men in Black II,action adventure comedy sciencefiction savingtheworld secretidentity sunglasses undercover spacemarine illegalimmigration deportation newidentity flyingsaucer light firearm alien fictionalgovernmentagency tommyleejones willsmith riptorn barrysonnenfeld
2310,Beowulf,adventure action animation denmark nordicmythology lie prideandvanity folkhero humanweakness viking alienation festivalhall sin royalty curse battle ancientworld adultanimation motioncapture raywinstone angelinajolie anthonyhopkins robertzemeckis
140300,Kung Fu Panda 3,action adventure animation comedy family china martialarts kungfu village panda sequel talkinganimal anthropomorphism dragon ancientchina wuxia womandirector jackblack bryancranston dustinhoffman jenniferyuhnelson
56292,Mission: Impossible - Ghost Protocol,action thriller adventure fight sequel mission explosion brokenarm imax nuclearthreat tomcruise jeremyrenner simonpegg bradbird
81188,Rise of the Guardians,fantasy animation family dream santaclaus nightmare easterbunny toothfairy jackfrost sandman duringcreditsstinger chrispine alecbaldwin judelaw peterramsey
7552,Fun with Dick and Jane,comedy basedonnovel desperation robber hold-uprobbery remake suburbia lossofjob humiliation unemployment bankruptcy travelagent richestorags bearerbonds comeuppance jimcarrey téaleoni alecbaldwin deanparisot
616,The Last Samurai,drama action war history japan warcrimes senseofguilt swordplay general samurai warveteran katana sword armsdeal homeland emperor languagebarrier self-discovery mountainvillage foreignlegion mercenary campaign commercialagreement insurgence leader warstrategy gettysburg lossofhusband slaughter soldier alcoholic u.s.soldier japanesearmy 19thcentury wartrauma tomcruise kenwatanabe williamatherton edwardzwick
147441,Exodus: Gods and Kings,adventure drama action moses bible ancientegypt 3d ramses christianbale joeledgerton johnturturro ridleyscott
13475,Star Trek,sciencefiction action adventure spacecraft teleportation spacemission parachute timetravel blackhole supernova prequel warpspeed futuristic warpengine romulans outerspace vulcan alternatereality spaceopera reboot chrispine zacharyquinto leonardnimoy j.j.abrams
557,Spider-Man,fantasy action lossoflover spider thanksgiving badboss hostility marvelcomic superhero pokies evil referencetosuperman goblin tobeymaguire willemdafoe kirstendunst samraimi
82702,How to Train Your Dragon 2,fantasy action adventure animation comedy family fathersonrelationship wifehusbandrelationship sacrifice viking sequel rescue dragon mothersonrelationship deathofhusband warrior 3d jaybaruchel gerardbutler kristenwiig deandeblois
205584,Gods of Egypt,fantasy egypt underworld fight mythology nile war thief rescue desert gods egyptianmythology egyptian myth brentonthwaites nikolajcoster-waldau gerardbutler alexproyas
10048,Stealth,action artificialintelligence u.s.navy aftercreditsstinger joshlucas jessicabiel jamiefoxx robcohen
13183,Watchmen,action mystery sciencefiction dccomics secretidentity massmurder retirement basedoncomicbook conspiracy nuclearwar doomsday soviet maskedvigilante doomsdayclock redsquare deathofsuperhero americanpresident 1980s malinåkerman billycrudup carlagugino zacksnyder
944,Lethal Weapon 4,action adventure comedy crime thriller lapd houseonfire revolver melgibson dannyglover joepesci richarddonner
1927,Hulk,drama action sciencefiction california sanfrancisco monster general gun dna mutation psychology berkeley transformation frog president marvelcomic superhero goldengatebridge doctor fear scientist dog desert anger mirror phone military cell hulk superhumanstrength repressedmemory repression ericbana jenniferconnelly samelliott anglee
72559,G.I. Joe: Retaliation,adventure action sciencefiction thriller terror assassin secret technology missile warhead president rescue conspiracy explosion battle surveillance cobra dwaynejohnson d.j.cotrona adriannepalicki jonm.chu
7364,Sahara,action adventure comedy drama mystery tyrant ironcladship matthewmcconaughey penélopecruz stevezahn breckeisner
2114,Final Fantasy: The Spirits Within,adventure action animation fantasy sciencefiction thriller battleassignment dystopia alien downfall scientist basedonvideogame donaldsutherland ming-nawen alecbaldwin hironobusakaguchi
1771,Captain America: The First Avenger,action adventure sciencefiction newyork usa worldwarii nazis marvelcomic superhero basedoncomicbook nazigermany perioddrama brooklynnewyorkcity captainamerica aftercreditsstinger marvelcinematicuniverse 3d chrisevans hugoweaving tommyleejones joejohnston
36643,The World Is Not Enough,adventure action thriller british mission oil heiress bilbaospain britishsecretservice piercebrosnan sophiemarceau robertcarlyle michaelapted
8619,Master and Commander: The Far Side of the World,adventure naturalist frigate selfsurgery seabattle weevil russellcrowe paulbettany jamesd'arcy peterweir
50620,The Twilight Saga: Breaking Dawn - Part 2,adventure fantasy drama romance vampire romance villainess superstrength imprinting crossbreed bloodsucker grudge vampirevsvampire chiefofpolice dhampir forkswashington wolfpack misinformation seeingthefuture fangvamp kristenstewart robertpattinson taylorlautner billcondon
65759,Happy Feet Two,animation comedy family penguin musical aftercreditsstinger 3d elijahwood robinwilliams pink georgemiller
1724,The Incredible Hulk,sciencefiction action adventure newyork riodejaneiro marvelcomic superhero basedoncomicbook ontherun fugitive supersoldier tonystark virginia military hulk marvelcinematicuniverse angry brucebanner edwardnorton livtyler timroth louisleterrier
267935,The BFG,adventure family fantasy londonengland england basedonnovel queen littlegirl orphan cannibal giant evilbrother rubybarnhill markrylance rebeccahall stevenspielberg
281957,The Revenant,western drama adventure thriller fathersonrelationship rape basedonnovel mountains winter grizzlybear wilderness frontier revenge murder nativeamerican survival bear snow violence animaldeath bearattack deathofson basedontrueevents furtrapper leonardodicaprio tomhardy willpoulter alejandrogonzáleziñárritu
77950,Turbo,animation family underdog carrace dream speed power snail fast friends superpower racer ryanreynolds paulgiamatti michaelpeña davidsoren
44896,Rango,animation comedy family western adventure sheriff nevada pet rango chameleon lasvegas cactus terrarium constructionsite armadillo disillusionment johnnydepp islafisher nedbeatty goreverbinski
270946,Penguins of Madagascar,family animation adventure comedy penguin madagascar 3d tommcgrath chrismiller christopherknights ericdarnell
2503,The Bourne Ultimatum,action drama mystery thriller paris corruption madrid assassin basedonnovel europe prosecution dangerous falseidentity revelation government weapon interpol sequel conspiracy shootout espionage motorcycle violence footchase moskow darkpast langleyvirginia flashback chaseontheroof securityleak mattdamon juliastiles davidstrathairn paulgreengrass
9502,Kung Fu Panda,adventure animation family comedy china martialarts kungfu mentor snake restaurant shop strongwoman bravery tiger turtle panda sensei anthropomorphism fighting ancientchina monkey master destiny evil aftercreditsstinger monkeywarrior noodle jackblack dustinhoffman angelinajolie markosborne
102899,Ant-Man,sciencefiction action adventure marvelcomic superhero basedoncomicbook aftercreditsstinger duringcreditsstinger marvelcinematicuniverse 3d paulrudd michaeldouglas evangelinelilly peytonreed
101299,The Hunger Games: Catching Fire,adventure action sciencefiction competition basedonnovel mentor secret factory television propaganda future dystopia alliance games president uprising sequel murder survival conspiracy rebellion blood femaleprotagonist tournament explosion danger imax winner basedonyoungadultnovel jenniferlawrence joshhutcherson liamhemsworth francislawrence
228161,Home,fantasy comedy animation sciencefiction family friendship spaceship space alien alieninvasion alienfriendship awfulleader takingresposibility jimparsons rihanna stevemartin timjohnson
74,War of the Worlds,adventure thriller sciencefiction posttraumaticstressdisorder newjersey airplane dystopia daughter apocalypse alieninvasion humansubjugation tomcruise dakotafanning mirandaotto stevenspielberg
8961,Bad Boys II,adventure action comedy thriller crime miami kukluxklan cuba undercover mexicanstandoff ecstasy guantánamo slaughter shootout gunfight bromance gangster violence footchase interrogation carchase druglord explodinghouse narcoticscop illegaldrugs deaagent buddycop criminalunderworld actionhero haitiangang minefield martinlawrence willsmith jordimollà michaelbay
417859,Puss in Boots,action adventure animation family fantasy adventure fairy-talefigure antoniobanderas salmahayek zachgalifianakis chrismiller
27576,Salt,action mystery thriller assassination spy cia kidnapping coldwar sovietunion doubleagent raceagainsttime revenge ontherun shootout espionage femaleprotagonist hitwoman terrorism violence russianspy intelligenceofficer actionheroine angelinajolie lievschreiber chiwetelejiofor phillipnoyce
86834,Noah,drama adventure bible god noah 3d russellcrowe jenniferconnelly emmawatson darrenaronofsky
17578,The Adventures of Tintin,adventure animation mystery riddle captain treasure liquor treasurehunt sunkentreasure plot reporter 3d action jamiebell andyserkis danielcraig stevenspielberg
673,Harry Potter and the Prisoner of Azkaban,adventure fantasy family flying traitor magic cuttingthecord childhero broom sorcerer'sapprentice schoolofwitchcraft griffon blackmagic timetravel bestfriend werewolf dark muggle aftercreditsstinger danielradcliffe rupertgrint emmawatson alfonsocuarón
6972,Australia,drama missionary worldwarii ranch australia british racist cattledrive aftercreditsstinger stampede waltzingmatilda trampledtodeath nicolekidman hughjackman essiedavis bazluhrmann
82700,After Earth,sciencefiction action adventure dystopia jadensmith willsmith sophieokonedo m.nightshyamalan
10567,Dinosaur,animation family cataclysm asteroid leader comet animation prehistoric prehistoricegg dinosaur nestinggrounds prehistoriccreature prehistoricadventure lemur prehistorictimes d.b.sweeney alfrewoodard ossiedavis ralphzondag
181533,Night at the Museum: Secret of the Tomb,adventure comedy fantasy family nightwatchman museum naturalhistory history smithsonian benstiller ramimalek rebelwilson shawnlevy
38055,Megamind,animation action comedy family sciencefiction savingtheworld date prison secretidentity fish gun dna mayor antihero rain museum one-sidedlove serum talkinganimal reporter duringcreditsstinger strongervillain willferrell bradpitt tinafey tommcgrath
671,Harry Potter and the Philosopher's Stone,adventure fantasy family witch christmasparty magic cuttingthecord halloween childhero broom chosenone frog fantasyworld basedonyoungadultnovel danielradcliffe rupertgrint emmawatson chriscolumbus
49524,R.I.P.D.,fantasy action comedy crime gold policeoperation partner revenge undead ghost policedepartment jeffbridges ryanreynolds kevinbacon robertschwentke
